approxkl,7th greedy run time cost,0th greedy energy cost,1th run time cost ,4th run time cost ,5th HEFT run time cost,3th greedy run time cost,6th greedy energy cost,5th qoe ,2th qoe ,4th qoe ,0th greedy run time cost,2th HEFT qoe,4th greedy run time cost,6th greedy run time cost,7th HEFT run time cost,4th HEFT qoe,4th greedy energy cost,2th energy cost ,3th greedy qoe,0th HEFT run time cost,1th HEFT energy cost,clipfrac,5th energy cost ,2th run time cost ,6th energy cost ,3th qoe ,3th HEFT run time cost,8th greedy run time cost,3th HEFT energy cost,6th run time cost ,1th energy cost ,6th HEFT qoe,4th HEFT energy cost,1th qoe ,2th greedy qoe,8th HEFT energy cost,1th HEFT qoe,1th greedy energy cost,6th HEFT energy cost,5th HEFT qoe,0th energy cost ,1th HEFT run time cost,policy_loss,1th greedy run time cost,0th HEFT qoe,8th greedy energy cost,5th greedy run time cost,3th energy cost ,7th greedy qoe,0th qoe ,6th HEFT run time cost,3th greedy energy cost,5th greedy energy cost,7th greedy energy cost,time_elapsed,8th greedy qoe,0th HEFT energy cost,7th energy cost ,7th run time cost ,1th greedy qoe,5th run time cost ,2th HEFT run time cost,5th greedy qoe,policy_entropy,4th HEFT run time cost,3th run time cost ,8th run time cost ,0th run time cost ,3th HEFT qoe,7th HEFT qoe,0th greedy qoe,2th HEFT energy cost,time_step,4th greedy qoe,4th energy cost ,time_one_episode,mean reward,8th energy cost ,2th greedy run time cost,8th HEFT run time cost,6th greedy qoe,2th greedy energy cost,value_loss,6th qoe ,5th HEFT energy cost,8th HEFT qoe,8th qoe ,7th HEFT energy cost,7th qoe 
1.156288743019104,2793.3338150088443,2215.4816059265354,915.3850269615991,1717.7130905103681,1719.989443877084,1608.170684278216,6872.615536099136,0.17454665872489072,0.15953089209525217,0.20017420176765705,648.3189251576833,0.30983934938126306,1942.084038889476,2710.408547688893,2043.4063558368682,0.3233191913893718,5108.423668864224,5338.192794554596,0.10189804154093204,533.2563111006873,5299.6566014007785,0.4252818524837494,9306.277322028654,1170.9980039341788,10722.087492153605,0.19414307419673169,1194.9526574055808,3506.3113472734167,8730.991672518092,2359.8413713532855,4282.411153916387,0.33782091345416704,10589.116226925376,0.11535938897469915,0.08832365044646606,17620.752165519214,0.2855861032396183,2798.1011487030028,14216.577140344192,0.3055328818535561,2923.5930645314456,743.2030268492017,0.0915617123246193,958.4597049403873,0.2551213015943521,8520.73842034692,2222.556778326307,6909.46722183729,0.11858693371346725,0.09281099698209463,1939.05790612466,4349.2725074939835,5651.095079194707,7390.335821750749,2978.8332664966583,0.04729002349624722,3743.1159115890277,11880.900640426178,2420.595421852657,0.07477360988501984,2049.162318262918,958.8250568994794,0.10405509225905842,0.5017653703689575,1454.5292137459346,1444.57128016431,2904.798379005569,647.3583117371968,0.3343725078063076,0.3550728848706165,0.08873349075686805,6933.037904044321,1,0.1015495843097911,8032.749292087425,2978.8332664966583,0.005241221157577823,13930.54643042012,1273.6030137666976,2391.006298803329,0.07144273232613858,3517.8995738536946,0.13301792740821838,0.1934432912752925,12393.27512173401,0.34613088238571016,0.21092585313191647,15223.331276192237,0.2339343439550478
0.011781834065914154,2632.9074021599636,2350.896227110465,885.9683558974945,1666.5023452865053,1719.989443877084,1559.7197793470111,7723.739839137072,0.21036192221876032,0.17055111573218956,0.22539387365170963,646.5578651328767,0.30983934938126306,1892.3936292392184,2575.0756375056676,2043.4063558368682,0.3233191913893718,5678.5224584066345,5464.744412352818,0.12921601543955982,533.2563111006873,5299.6566014007785,0.17703630030155182,9606.259742670156,1150.7522034345354,11211.620565857587,0.21606417140983336,1194.9526574055808,3249.004838307653,8730.991672518092,2262.48766967283,4022.537848289599,0.33782091345416704,10589.116226925376,0.13858042811619758,0.11026147830640866,17620.752165519214,0.2855861032396183,3338.197645321307,14216.577140344192,0.3055328818535561,2853.015395552847,743.2030268492017,-0.011596685275435448,918.6107101428169,0.2551213015943521,9821.288620026377,2171.71624756418,7005.631004099316,0.1732361909533952,0.08332703917206713,1939.05790612466,4863.945845865849,6499.322672213004,8167.108237032449,6169.600942373276,0.12234520557933547,3743.1159115890277,12301.310821915024,2260.660584222521,0.11090288450067858,1959.5837910495484,958.8250568994794,0.1255544246088097,0.6745392084121704,1454.5292137459346,1403.6372963341303,2819.8822286426,653.387330783844,0.3343725078063076,0.3550728848706165,0.08722319918197352,6933.037904044321,2,0.12259792910083199,8118.074610927624,3190.3977699279785,0.0056868503684833925,14257.977091057608,1237.777641657012,2391.006298803329,0.11941788976087084,4105.8187574019075,0.007012519054114819,0.2243090673358946,12393.27512173401,0.34613088238571016,0.2322606986716044,15223.331276192237,0.28550814402303254
0.013784613460302353,2058.25152850151,2638.799825940377,867.6115322437287,1617.4390429932726,1719.989443877084,1440.0772366263525,10900.063418502239,0.24219951327460582,0.20163810705413998,0.2487901405130874,608.8721260997229,0.30983934938126306,1644.297591641835,2058.2406190512515,2043.4063558368682,0.3233191913893718,7333.235009965559,5306.858001742554,0.19802023682476783,533.2563111006873,5299.6566014007785,0.15635617077350616,9403.11939817954,1106.1099592049463,11395.695076359383,0.22819360762791732,1194.9526574055808,2494.9090866433553,8730.991672518092,2170.752929750034,4062.3423823463004,0.33782091345416704,10589.116226925376,0.158505572070471,0.183510527041238,17620.752165519214,0.2855861032396183,3955.562247681579,14216.577140344192,0.3055328818535561,2782.2176370006455,743.2030268492017,-0.011837717145681381,856.2362846454893,0.2551213015943521,14416.83216376251,1870.739090951511,6607.368420227902,0.34955282481741556,0.09526536166969464,1939.05790612466,5750.799305672999,8730.168738177294,11654.036938657424,9404.004127502441,0.32218002250513295,3743.1159115890277,12269.73684716727,2177.2525808954238,0.17191994454413478,1879.6493589529314,958.8250568994794,0.24449952644290213,0.6517384052276611,1454.5292137459346,1383.3265536764688,2704.3423095013754,644.5851415455683,0.3343725078063076,0.3550728848706165,0.14344419671259556,6933.037904044321,3,0.23559237637699396,8176.107581357072,3234.2500455379486,0.006499931685381261,14636.561347344208,1133.1471185621535,2391.006298803329,0.29729857350016237,4874.428055916639,0.00557563966140151,0.2567183733513683,12393.27512173401,0.34613088238571016,0.26451553590670823,15223.331276192237,0.3102212123183903
0.011112289503216743,1963.3446326992853,2804.9402155180574,868.4498262631553,1562.058589336532,1719.989443877084,1283.237250619888,12825.839340453122,0.2581230227732171,0.20564171698804223,0.2748354900213301,598.8258112279347,0.30983934938126306,1503.0648460547586,1944.6530394659044,2043.4063558368682,0.3233191913893718,8976.970110167345,5380.228575795202,0.2835363361485107,533.2563111006873,5299.6566014007785,0.14707516133785248,9583.789496863468,1105.7672720227922,11638.222717454484,0.25762566812240256,1194.9526574055808,2430.0619838982984,8730.991672518092,2116.049358938898,4065.8384764030025,0.33782091345416704,10589.116226925376,0.15962081483917037,0.24861862762885223,17620.752165519214,0.2855861032396183,4272.134203200771,14216.577140344192,0.3055328818535561,2703.5164493519815,743.2030268492017,-0.008309382945299149,820.9503831336157,0.2551213015943521,16464.833494724575,1756.3716440315247,6896.52101050827,0.3788996145753667,0.10612913818276741,1939.05790612466,7236.6125979020035,10558.446581943359,13394.795914914574,12672.94014453888,0.3393449309435844,3743.1159115890277,12492.006490713698,2104.122564163208,0.2038095406008764,1841.946774104391,958.8250568994794,0.2925593545138938,0.6268720030784607,1454.5292137459346,1329.0058640997752,2626.726970337868,636.4078933924267,0.3343725078063076,0.3550728848706165,0.16393713545582106,6933.037904044321,4,0.30222020524086746,8354.006022359314,3268.786882162094,0.007342182976331857,15097.807897335291,1044.2746719384875,2391.006298803329,0.33598382834584145,5763.076037231817,0.0049325875006616116,0.2751464419304598,12393.27512173401,0.34613088238571016,0.2868301225179126,15223.331276192237,0.33468917708634616
0.010243563912808895,1964.9491862302507,2724.8506648028783,859.9810269331251,1560.383596861567,1719.989443877084,1258.191536828586,12381.508740735713,0.25537680793880946,0.21160696643792598,0.2761152412981187,607.4055707453318,0.30983934938126306,1484.1244660930636,1941.8696215959274,2043.4063558368682,0.3233191913893718,8860.39838086912,5502.927818455919,0.2974374794126763,533.2563111006873,5299.6566014007785,0.13904012739658356,9732.985260357209,1099.2764126031057,11600.694697462071,0.2691474449277093,1194.9526574055808,2405.632197936194,8730.991672518092,2100.594473358699,4011.3730772453964,0.33782091345416704,10589.116226925376,0.16660172334175008,0.26388088155536876,17620.752165519214,0.2855861032396183,4204.867735652553,14216.577140344192,0.3055328818535561,2634.52220186894,743.2030268492017,-0.007218729238957167,816.7547058786664,0.2551213015943521,15495.122362954473,1735.2621845692224,6877.061006318534,0.37826094299011614,0.10512730593733882,1939.05790612466,7161.172210556925,10412.64375123934,12807.216134893144,15946.295397281647,0.34593140339083983,3743.1159115890277,12359.400018444934,2084.984608131818,0.20889147185650916,1850.456185239519,958.8250568994794,0.299890258722448,0.5979146957397461,1454.5292137459346,1309.7008549242018,2552.6275656375888,638.0737760068347,0.3343725078063076,0.3550728848706165,0.15287337358913602,6933.037904044321,5,0.3115428322077062,8372.174759949929,3273.205474615097,0.00785832197533039,14936.060963402711,1023.2987303676605,2391.006298803329,0.3361987083840466,5763.870760131815,0.004379858262836933,0.28359385393130526,12393.27512173401,0.34613088238571016,0.30575307706658056,15223.331276192237,0.3400524975841669
0.011779775843024254,1941.7923583176475,2616.339505257786,857.4939678144457,1531.8579561248507,1719.989443877084,1245.3440724393301,12557.532994643732,0.2816061618444581,0.22127943609683812,0.2892316140109262,618.6123080941609,0.30983934938126306,1471.3532441434859,1919.6755244716917,2043.4063558368682,0.3233191913893718,8884.881670335215,5550.8919958197675,0.3045450416764668,533.2563111006873,5299.6566014007785,0.14649967849254608,9987.321626034001,1085.7469433619635,11976.152452175009,0.2711301037132429,1194.9526574055808,2390.4903048321858,8730.991672518092,2051.025684021541,3989.9197421565677,0.33782091345416704,10589.116226925376,0.17056686024379197,0.2671876135591822,17620.752165519214,0.2855861032396183,4255.176576260137,14216.577140344192,0.3055328818535561,2420.7615742064336,743.2030268492017,-0.00653393380343914,820.9403101395199,0.2551213015943521,15885.881672766092,1707.020767744882,7016.064661298,0.3856969928039178,0.10908073997684059,1939.05790612466,7292.187554873003,10530.546066106763,13023.827860555639,19254.610810279846,0.34995525558359497,3743.1159115890277,12937.252204008768,2040.7608662812368,0.2072320640018539,1783.0607070550918,958.8250568994794,0.31112123169632466,0.5665805339813232,1454.5292137459346,1305.5826083078382,2558.754144778252,634.7507249578747,0.3343725078063076,0.3550728848706165,0.13929624482305697,6933.037904044321,6,0.3170329222774443,8479.251766578958,3308.1324615478516,0.008154207887430499,15224.779821248718,1020.0062709868296,2391.006298803329,0.3439399445929224,5845.648865027794,0.004423788748681545,0.3006890179993738,12393.27512173401,0.34613088238571016,0.3043653900634676,15223.331276192237,0.35202777822028686
0.010340685956180096,1956.510126834324,2745.087568816266,852.0650945960454,1540.0440317938667,1719.989443877084,1245.4505313123977,12469.794704002687,0.2856076872646261,0.2262974521900329,0.2859005067876495,612.1318522951944,0.30983934938126306,1482.669713966506,1934.636909958703,2043.4063558368682,0.3233191913893718,8801.821430160633,5492.468915773338,0.304455713593861,533.2563111006873,5299.6566014007785,0.12363484501838684,9913.860190558558,1077.0518063978466,12039.854131056694,0.28389710189286366,1194.9526574055808,2378.6158352618895,8730.991672518092,2014.1331161285127,4051.961028141393,0.33782091345416704,10589.116226925376,0.17416246252380596,0.2672108627999445,17620.752165519214,0.2855861032396183,4309.018386402108,14216.577140344192,0.3055328818535561,2480.3738116037644,743.2030268492017,-0.005546500440686941,814.0382439440318,0.2551213015943521,15914.972902750487,1709.6222351219994,6947.475165931921,0.3813348741346673,0.11394134954469079,1939.05790612466,7261.462459530137,10491.109629906312,12943.614528470373,22600.184715509415,0.3522552980008949,3743.1159115890277,12717.287150919494,2024.8695955317362,0.21411025237497633,1775.4738842266627,958.8250568994794,0.30983994397432785,0.535495400428772,1454.5292137459346,1281.1748613739014,2512.701635430881,633.2886884558542,0.3343725078063076,0.3550728848706165,0.14650481411300362,6933.037904044321,7,0.3116659186324734,8628.369489898572,3345.3293828964233,0.00844406841052352,15429.54943917234,1019.7781741891588,2391.006298803329,0.33917211139431735,5868.3586653211105,0.0042205392383039,0.3114140014305421,12393.27512173401,0.34613088238571016,0.31646540313620597,15223.331276192237,0.3586659378108555
0.01799759455025196,1943.4584682656694,2781.1615180984063,843.6927297615325,1516.838453628812,1719.989443877084,1241.8096307321275,12402.146918991963,0.2975044681799073,0.24130883043942294,0.2974162398368155,609.1338169505256,0.30983934938126306,1478.2470854798728,1927.527096357754,2043.4063558368682,0.3233191913893718,8872.593508691885,5698.197903702808,0.306382743789471,533.2563111006873,5299.6566014007785,0.13366903364658356,10188.197951466129,1057.1727383555005,12295.060538017842,0.2813849361322828,1194.9526574055808,2366.2884761235373,8730.991672518092,1984.3925443402702,4026.963436219962,0.33782091345416704,10589.116226925376,0.18137711725466485,0.26890463055738206,17620.752165519214,0.2855861032396183,4329.222770862819,14216.577140344192,0.3055328818535561,2521.4897801234,743.2030268492017,-0.006584130227565765,811.8555958133425,0.2551213015943521,15839.41482041208,1698.4656224005566,6982.688966242633,0.38604171870864035,0.1307063093492494,1939.05790612466,7240.637549078804,10501.155977122387,12978.39987434359,25938.047878026962,0.3557063846601075,3743.1159115890277,13031.998554040942,1987.2707980600087,0.21608225527301347,1744.198760418347,958.8250568994794,0.31407094261698093,0.4913550615310669,1454.5292137459346,1283.5556964964185,2472.287894515991,622.0461804573877,0.3343725078063076,0.3550728848706165,0.15174499328172109,6933.037904044321,8,0.3128391738014514,8635.032313082973,3337.6559739112854,0.008656278016458527,15629.64089749647,1016.7816443901062,2391.006298803329,0.34118351320835844,5870.913303130929,0.004276413936167955,0.32169959993144437,12393.27512173401,0.34613088238571016,0.32760049475651615,15223.331276192237,0.3709883393151586
0.02298426628112793,1925.2081525139124,2754.6702434917124,827.2722095477241,1492.1476604751858,1719.989443877084,1246.4918987045287,12432.181929176788,0.3075668166375877,0.2556614622054619,0.30811704682660485,613.9796915986196,0.30983934938126306,1473.8756328152251,1932.042597187042,2043.4063558368682,0.3233191913893718,8870.344780017766,5768.188568604147,0.3049453126959429,533.2563111006873,5299.6566014007785,0.10998623818159103,10574.22251019784,1035.805843002864,12745.65438824912,0.29726409456773006,1194.9526574055808,2359.1521145458228,8730.991672518092,1941.1591412237708,4161.369092207903,0.33782091345416704,10589.116226925376,0.20281575879145636,0.2701018465693463,17620.752165519214,0.2855861032396183,4360.481975565055,14216.577140344192,0.3055328818535561,2589.928721985452,743.2030268492017,-0.006588407792150974,811.2924932500296,0.2551213015943521,15826.798783929946,1694.9322169748036,7348.315519835488,0.391039290489054,0.12943700932012223,1939.05790612466,7207.448092623901,10515.674628883558,13047.680455748052,29264.797114372253,0.3584878787283079,3743.1159115890277,13411.327723614131,1953.7208825626374,0.21619490441194486,1719.7505680499758,958.8250568994794,0.3157776275278333,0.44350695610046387,1454.5292137459346,1256.7145725483215,2426.0665592309406,623.4554666816166,0.3343725078063076,0.3550728848706165,0.14433799845351727,6933.037904044321,9,0.31572499220822164,8943.456467638332,3326.541913986206,0.009003937958554515,16215.466021755828,1015.3758154773712,2391.006298803329,0.3399920838934149,5892.048095050572,0.0043649873696267605,0.33497409606294726,12393.27512173401,0.34613088238571016,0.33996312076890545,15223.331276192237,0.3820222435837646
0.020640289410948753,1937.0419440284459,2743.245880734122,812.940428091458,1461.2833760134831,1719.989443877084,1246.4591115050998,12403.685506699547,0.3158388229303524,0.26163462195148457,0.3207755549664844,613.2940669768197,0.30983934938126306,1477.012831887245,1930.6009844259531,2043.4063558368682,0.3233191913893718,8845.519804402596,5856.946000559496,0.3048869634801299,533.2563111006873,5299.6566014007785,0.1104339212179184,10718.47704978221,1027.224452947208,12767.823490423669,0.30500008829057373,1194.9526574055808,2357.2120598596844,8730.991672518092,1945.5665392026901,4372.160777687814,0.33782091345416704,10589.116226925376,0.21358616590156998,0.2683532041759313,17620.752165519214,0.2855861032396183,4350.878746086927,14216.577140344192,0.3055328818535561,2855.975268294394,743.2030268492017,-0.005846153944730759,807.0804328348978,0.2551213015943521,15805.292789246003,1699.7563995317732,7183.999215308728,0.3875283057366626,0.1712404907247135,1939.05790612466,7168.628096968995,10463.304811804092,12942.17265564985,32604.74321746826,0.35848138830808146,3743.1159115890277,13317.513047114106,1938.5458442904608,0.2215936658621018,1697.1327708749773,958.8250568994794,0.31357678881121237,0.3892766833305359,1454.5292137459346,1244.0948350245612,2397.886532082285,595.7807522280557,0.3343725078063076,0.3550728848706165,0.1445496371782186,6933.037904044321,10,0.31464758245736846,9080.876155389666,3339.7459213733673,0.00940383654938146,16304.435759242424,1017.6278930740356,2391.006298803329,0.34098478323633424,5864.896770221559,0.004196980968117714,0.33571669061825327,12393.27512173401,0.34613088238571016,0.34767082201413013,15223.331276192237,0.38788565485235593
